"country"	"mprog"	"helcom_subbasin"	"helcom_l3"	"helcom_l4"	"ices_ecoregion"	"ospar_region"	"ospar_subregion"	"is_amap_monitoring"	"is_helcom_monitoring"	"is_medpol_monitoring"	"is_ospar_monitoring"	"is_amap_area"	"is_helcom_area"	"is_ospar_area"	"rlabo"	"slabo"	"alabo"	"statn"	"myear"	"date"	"latitude"	"longitude"	"dephu"	"dephl"	"purpm"	"finfl"	"param"	"pargroup"	"matrx"	"basis"	"value"	"munit"	"detli"	"lmqnt"	"uncrt"	"metcu"	"qflag"	"vflag"	"metoa"	"metcx"	"metpt"	"metst"	"metps"	"metfp"	"smtyp"	"smpno"	"subno"	"dcflgs"	"tblanalysisid"	"tblparamid"	"tblsampleid"	"tblspotid"	"tbluploadid"	"subseries"
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"19"	"LIT-006"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"K22"	2007	"2007-03-07"	55.735	21.05	13				"CD"	"I-MET"	"WT"	"W"	0.08	"ug/l"		0.09			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-218/89SM"			58277	21288453	"318545"	66540	7551	
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"SEA-009"	"SEA-009"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"J56"	2007	"2007-05-16"	56.02833333	20.83333333	1				"HG"	"I-MET"	"WT"	"W"	0.04	"ug/l"		0.04			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-598/78SM"			58277	21288552	"318562"	66547	7551	
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"SEA-009"	"SEA-009"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"J56"	2007	"2007-05-16"	56.02833333	20.83333333	1				"PB"	"I-MET"	"WT"	"W"	1.33	"ug/l"		1.33			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-598/78SM"			58277	21288553	"318562"	66547	7551	
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"SEA-009"	"SEA-009"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"J56"	2007	"2007-05-16"	56.02833333	20.83333333	1				"CU"	"I-MET"	"WT"	"W"	4.83	"ug/l"		7.1			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-598/78SM"			58277	21288554	"318562"	66547	7551	
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"SEA-009"	"SEA-009"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"J56"	2007	"2007-05-16"	56.02833333	20.83333333	1				"CD"	"I-MET"	"WT"	"W"	0.08	"ug/l"		0.88			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-598/78SM"			58277	21288555	"318562"	66547	7551	
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"SEA-009"	"SEA-009"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"J56"	2007	"2007-05-16"	56.02833333	20.83333333	10				"HG"	"I-MET"	"WT"	"W"	0.04	"ug/l"		0.04			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-599/88SM"			58277	21288558	"318563"	66547	7551	
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"SEA-009"	"SEA-009"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"J56"	2007	"2007-05-16"	56.02833333	20.83333333	10				"PB"	"I-MET"	"WT"	"W"	1.33	"ug/l"		1.33			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-599/88SM"			58277	21288559	"318563"	66547	7551	
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"SEA-009"	"SEA-009"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"J56"	2007	"2007-05-16"	56.02833333	20.83333333	10				"CU"	"I-MET"	"WT"	"W"	4.83	"ug/l"		9.87			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-599/88SM"			58277	21288560	"318563"	66547	7551	
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"SEA-009"	"SEA-009"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"J56"	2007	"2007-05-16"	56.02833333	20.83333333	10				"CD"	"I-MET"	"WT"	"W"	0.08	"ug/l"		0.7			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-599/88SM"			58277	21288561	"318563"	66547	7551	
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"SEA-009"	"SEA-009"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"J56"	2007	"2007-05-16"	56.02833333	20.83333333	24				"HG"	"I-MET"	"WT"	"W"	0.04	"ug/l"		0.04			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-601/114SM"			58277	21288564	"318564"	66547	7551	
